"ONTOLOGY"	"ID"	"Description"	"GeneRatio"	"BgRatio"	"RichFactor"	"FoldEnrichment"	"zScore"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:0006278"	"BP"	"GO:0006278"	"RNA-templated DNA biosynthetic process"	"7/404"	"78/18888"	0.0897435897435897	4.1957349581112	4.18117023233544	0.00139333869785691	0.0230659633942253	0.0181857685872796	"HSP90AB1/PTGES3/HSP90AA1/CCT4/NAF1/TCP1/NEK7"	7
"GO:0002158"	"BP"	"GO:0002158"	"osteoclast proliferation"	"3/404"	"11/18888"	0.272727272727273	12.7506750675067	5.76324211382923	0.00141038435211407	0.0231192415366149	0.0182277743752753	"JUNB/NMB/TNFAIP3"	3
"GO:0006983"	"BP"	"GO:0006983"	"ER overload response"	"3/404"	"11/18888"	0.272727272727273	12.7506750675067	5.76324211382923	0.00141038435211407	0.0231192415366149	0.0182277743752753	"DDIT3/PPP1R15B/HSPA5"	3
"GO:1903897"	"BP"	"GO:1903897"	"regulation of PERK-mediated unfolded protein response"	"3/404"	"11/18888"	0.272727272727273	12.7506750675067	5.76324211382923	0.00141038435211407	0.0231192415366149	0.0182277743752753	"PPP1R15A/PPP1R15B/HSPA5"	3
"GO:0001890"	"BP"	"GO:0001890"	"placenta development"	"10/404"	"150/18888"	0.0666666666666667	3.11683168316832	3.84808389721243	0.00147487827472797	0.0240976854268258	0.0189992034224344	"HSP90AB1/JUNB/ZFP36L1/SOD1/PHLDA2/DNAJB6/EPOR/SOCS3/HES1/PTK2"	10
"GO:0002752"	"BP"	"GO:0002752"	"cell surface pattern recognition receptor signaling pathway"	"7/404"	"79/18888"	0.0886075949367089	4.14262438902118	4.13806551097604	0.00150125320957474	0.0244489808416457	0.0192761733027077	"SQSTM1/PELI1/TNFAIP3/NFKBIA/NINJ1/S100A14/CD14"	7
"GO:0051090"	"BP"	"GO:0051090"	"regulation of DNA-binding transcription factor activity"	"18/404"	"381/18888"	0.047244094488189	2.20877835815078	3.52383320815944	0.00151494295307719	0.024592083665486	0.0193889990622075	"HSPA1A/HSPA1B/RGCC/TNFRSF4/TNFAIP3/NFKBIA/ID3/PRNP/DDIT3/CD200/ZC3H12A/KLF4/STAT3/HES1/FOXP3/CEBPG/ID1/G3BP2"	18
"GO:0044703"	"BP"	"GO:0044703"	"multi-organism reproductive process"	"12/404"	"204/18888"	0.0588235294117647	2.75014560279557	3.71559635680074	0.00152843013489023	0.024730985666482	0.0194985127904333	"FOS/JUNB/FKBP4/SOD1/FOSB/RPL29/SLC38A2/MAFF/ERRFI1/RARA/EPOR/SERPINE2"	12
"GO:0032727"	"BP"	"GO:0032727"	"positive regulation of interferon-alpha production"	"4/404"	"24/18888"	0.166666666666667	7.79207920792079	4.92227260038377	0.0015608285917811	0.0251275264710811	0.0198111552404625	"HSPD1/NMB/DDX3X/IRF7"	4
"GO:0000956"	"BP"	"GO:0000956"	"nuclear-transcribed mRNA catabolic process"	"9/404"	"126/18888"	0.0714285714285714	3.33946251768034	3.89525587224162	0.00156295619198112	0.0251275264710811	0.0198111552404625	"ZFP36/ZFP36L1/EIF4A3/RBM8A/PNRC1/ZC3H12A/PABPC1/HNRNPAB/BTG2"	9
"GO:0045604"	"BP"	"GO:0045604"	"regulation of epidermal cell differentiation"	"6/404"	"59/18888"	0.101694915254237	4.75448900822286	4.27009373061862	0.00159737053077402	0.0255987558541933	0.0201826839889625	"ZFP36/ZFP36L1/NME2/MAFF/ERRFI1/HES1"	6
"GO:0010508"	"BP"	"GO:0010508"	"positive regulation of autophagy"	"10/404"	"152/18888"	0.0657894736842105	3.07582073996873	3.79880844384477	0.00162849965473129	0.0260145040386374	0.0205104700061195	"SQSTM1/SESN3/PLK3/BAG3/ZC3H12A/SLC25A4/PIM2/SESN1/PLK2/SLC25A5"	10
"GO:0060326"	"BP"	"GO:0060326"	"cell chemotaxis"	"16/404"	"322/18888"	0.0496894409937888	2.32310436012545	3.54027547201915	0.00163687175005524	0.0260652339627843	0.02055046671665	"DUSP1/NR4A1/HSPB1/FCER1G/NINJ1/MIF/CCR8/CCL22/S100A14/SBDS/CYP7B1/TIAM1/CCR7/LGMN/PTK2/CXCL16"	16
"GO:0032088"	"BP"	"GO:0032088"	"negative regulation of NF-kappaB transcription factor activity"	"7/404"	"81/18888"	0.0864197530864197	4.04033736707004	4.05395307294902	0.00173655211574926	0.0274988008750456	0.0216807258640868	"TNFAIP3/NFKBIA/CD200/ZC3H12A/KLF4/FOXP3/G3BP2"	7
"GO:0002761"	"BP"	"GO:0002761"	"regulation of myeloid leukocyte differentiation"	"9/404"	"128/18888"	0.0703125	3.28728341584158	3.83868735144278	0.00174334503155193	0.0274988008750456	0.0216807258640868	"FOS/TYROBP/ZFP36L1/NDFIP1/MYC/NME2/RARA/KLF10/IRF7"	9
"GO:0046683"	"BP"	"GO:0046683"	"response to organophosphorus"	"9/404"	"128/18888"	0.0703125	3.28728341584158	3.83868735144278	0.00174334503155193	0.0274988008750456	0.0216807258640868	"FOS/ZFP36L1/AREG/FOSB/AHR/PER1/ERRFI1/EZR/BRAF"	9
"GO:0006417"	"BP"	"GO:0006417"	"regulation of translation"	"20/404"	"451/18888"	0.0443458980044346	2.07328049878159	3.41059832400382	0.00180618238840836	0.0284006610039383	0.0223917744043893	"PPP1R15A/ZFP36/EIF1/SERP1/EIF5/ZFP36L1/HSPB1/EIF4A3/CIRBP/RBM8A/EEF2/PER1/PABPC1/RARA/SOX4/BZW1/NGRN/PPP1R15B/BTG2/DDX3X"	20
"GO:0008380"	"BP"	"GO:0008380"	"RNA splicing"	"21/404"	"484/18888"	0.0433884297520661	2.02851648801244	3.38884745111244	0.00182719895815627	0.0285652166966572	0.0225215141293841	"HSPA1A/EIF1/SRSF2/HSPA8/FUS/EIF4A3/CIRBP/SF1/RPS13/RBM8A/SLC38A2/IVNS1ABP/PABPC1/PPP2CA/SRSF7/JMJD6/LUC7L/HNRNPLL/CCNL1/GRSF1/STRAP"	21
"GO:0042129"	"BP"	"GO:0042129"	"regulation of T cell proliferation"	"11/404"	"181/18888"	0.0607734806629834	2.84131065040206	3.67992080416353	0.00183410340530413	0.0285652166966572	0.0225215141293841	"CD55/PELI1/EBI3/NDFIP1/PRNP/IL6ST/ARG2/SDC4/IL2RA/HES1/FOXP3"	11
"GO:0032612"	"BP"	"GO:0032612"	"interleukin-1 production"	"9/404"	"129/18888"	0.0697674418604651	3.26180059866452	3.81082074676091	0.00183958824287002	0.0285652166966572	0.0225215141293841	"TYROBP/TNFAIP3/HSPB1/IL1R2/ZC3H12A/ARG2/EGR1/STAT3/CCR7"	9
"GO:0032652"	"BP"	"GO:0032652"	"regulation of interleukin-1 production"	"9/404"	"129/18888"	0.0697674418604651	3.26180059866452	3.81082074676091	0.00183958824287002	0.0285652166966572	0.0225215141293841	"TYROBP/TNFAIP3/HSPB1/IL1R2/ZC3H12A/ARG2/EGR1/STAT3/CCR7"	9
"GO:0042532"	"BP"	"GO:0042532"	"negative regulation of tyrosine phosphorylation of STAT protein"	"3/404"	"12/18888"	0.25	11.6881188118812	5.47534014885726	0.0018508164725705	0.0285652166966572	0.0225215141293841	"PPP2CA/SOCS3/INPP5F"	3
"GO:2000562"	"BP"	"GO:2000562"	"negative regulation of CD4-positive, alpha-beta T cell proliferation"	"3/404"	"12/18888"	0.25	11.6881188118812	5.47534014885726	0.0018508164725705	0.0285652166966572	0.0225215141293841	"NDFIP1/ARG2/FOXP3"	3
"GO:0045639"	"BP"	"GO:0045639"	"positive regulation of myeloid cell differentiation"	"8/404"	"105/18888"	0.0761904761904762	3.56209335219236	3.89207600537608	0.00187385647314035	0.0288320983720001	0.0227319301568883	"HSPA1A/FOS/HSPA1B/TYROBP/ZFP36L1/PITHD1/STAT3/KLF10"	8
"GO:0009409"	"BP"	"GO:0009409"	"response to cold"	"5/404"	"42/18888"	0.119047619047619	5.56577086280057	4.3792864847146	0.00193753373033343	0.0296300889980258	0.0233610854456441	"HSPD1/HSP90AA1/NFKBIA/CIRBP/HSPA2"	5
"GO:0071364"	"BP"	"GO:0071364"	"cellular response to epidermal growth factor stimulus"	"5/404"	"42/18888"	0.119047619047619	5.56577086280057	4.3792864847146	0.00193753373033343	0.0296300889980258	0.0233610854456441	"FOS/ZFP36/ZFP36L1/BAIAP2/PDE8A"	5
"GO:0002573"	"BP"	"GO:0002573"	"myeloid leukocyte differentiation"	"13/404"	"239/18888"	0.0543933054393305	2.54302166618335	3.54909310869691	0.00199437505225226	0.0303929506460713	0.023962544190651	"FOS/JUNB/TYROBP/RELB/ZFP36L1/NDFIP1/MYC/NME2/BATF/RARA/KLF10/CCR7/IRF7"	13
"GO:0010833"	"BP"	"GO:0010833"	"telomere maintenance via telomere lengthening"	"7/404"	"83/18888"	0.0843373493975904	3.94297984015269	3.97249955499111	0.00199953622671522	0.0303929506460713	0.023962544190651	"HSP90AB1/PTGES3/HSP90AA1/CCT4/NAF1/TCP1/NEK7"	7
"GO:0051028"	"BP"	"GO:0051028"	"mRNA transport"	"9/404"	"131/18888"	0.0687022900763359	3.21200211624216	3.75589713556343	0.00204481272308375	0.0309872526253417	0.0244311063782021	"ZFP36/ZFP36L1/EIF4A3/SLBP/RBM8A/NUP58/SRSF7/NXT1/G3BP2"	9
"GO:0043491"	"BP"	"GO:0043491"	"phosphatidylinositol 3-kinase/protein kinase B signal transduction"	"15/404"	"299/18888"	0.0501672240802676	2.34544190204974	3.46694316654036	0.00206286098589082	0.0311157113996545	0.0245323864115886	"GPX1/ZFP36L1/DDIT3/SESN3/PLK3/PPP2CA/ERRFI1/FCGR3A/SERPINE2/PTPN13/STAT3/INPP5F/CCR7/CD160/PTK2"	15
"GO:1903078"	"BP"	"GO:1903078"	"positive regulation of protein localization to plasma membrane"	"6/404"	"62/18888"	0.0967741935483871	4.52443308847014	4.10941763436513	0.00206569615153209	0.0311157113996545	0.0245323864115886	"SQSTM1/PRNP/PGRMC1/EZR/STAC/ACSL3"	6
"GO:0050727"	"BP"	"GO:0050727"	"regulation of inflammatory response"	"19/404"	"425/18888"	0.0447058823529412	2.09011065812464	3.36037781435148	0.00212739738627738	0.0319351331765051	0.0251784385427956	"ZFP36/GPX1/TNFAIP3/SOD1/NFKBIA/NDFIP1/AHR/NINJ1/IL6ST/CD200/IER3/KLF4/STAT3/IL2RA/SOCS3/PLK2/FOXP3/CCR7/YES1"	19
"GO:0002437"	"BP"	"GO:0002437"	"inflammatory response to antigenic stimulus"	"7/404"	"84/18888"	0.0833333333333333	3.8960396039604	3.93272166972428	0.00214207238546919	0.0319351331765051	0.0251784385427956	"GPX1/KDM6B/FCGR3A/IL2RA/PLK2/CCR7/YES1"	7
"GO:1905897"	"BP"	"GO:1905897"	"regulation of response to endoplasmic reticulum stress"	"7/404"	"84/18888"	0.0833333333333333	3.8960396039604	3.93272166972428	0.00214207238546919	0.0319351331765051	0.0251784385427956	"HSPA1A/PPP1R15A/PMAIP1/DNAJB9/XBP1/PPP1R15B/HSPA5"	7
"GO:0002274"	"BP"	"GO:0002274"	"myeloid leukocyte activation"	"13/404"	"241/18888"	0.0539419087136929	2.52191775194117	3.51535680017883	0.00214556217712963	0.0319351331765051	0.0251784385427956	"HSPD1/TYROBP/NR4A3/RELB/FCER1G/CD200/MIF/BATF/ZC3H12A/FCGR3A/CD177/JMJD6/IFNGR2"	13
"GO:0042098"	"BP"	"GO:0042098"	"T cell proliferation"	"12/404"	"213/18888"	0.0563380281690141	2.63394226746618	3.54544209434324	0.00219436711999193	0.0325649274375134	0.0256749837116465	"CD55/TNFRSF4/PELI1/EBI3/NDFIP1/PRNP/IL6ST/ARG2/SDC4/IL2RA/HES1/FOXP3"	12
"GO:0001776"	"BP"	"GO:0001776"	"leukocyte homeostasis"	"8/404"	"108/18888"	0.0740740740740741	3.46314631463146	3.7951459910998	0.00223888002924652	0.0327979280503201	0.0258586870824001	"TSC22D3/TNFAIP3/PMAIP1/MIF/SLC40A1/PPP2CA/IL2RA/FOXP3"	8
"GO:0010586"	"BP"	"GO:0010586"	"miRNA metabolic process"	"8/404"	"108/18888"	0.0740740740740741	3.46314631463146	3.7951459910998	0.00223888002924652	0.0327979280503201	0.0258586870824001	"FOS/MYC/ZC3H12A/EGR1/KLF4/RARA/JUN/STAT3"	8
"GO:0032623"	"BP"	"GO:0032623"	"interleukin-2 production"	"6/404"	"63/18888"	0.0952380952380952	4.45261669024045	4.05812425700166	0.00224276102895929	0.0327979280503201	0.0258586870824001	"ZFP36/CD83/TNFAIP3/PRNP/EZR/FOXP3"	6
"GO:0032663"	"BP"	"GO:0032663"	"regulation of interleukin-2 production"	"6/404"	"63/18888"	0.0952380952380952	4.45261669024045	4.05812425700166	0.00224276102895929	0.0327979280503201	0.0258586870824001	"ZFP36/CD83/TNFAIP3/PRNP/EZR/FOXP3"	6
"GO:0097352"	"BP"	"GO:0097352"	"autophagosome maturation"	"6/404"	"63/18888"	0.0952380952380952	4.45261669024045	4.05812425700166	0.00224276102895929	0.0327979280503201	0.0258586870824001	"MAP1LC3B/MAP1LC3A/CHMP1B/MAP1LC3B2/CALM1/GABARAP"	6
"GO:0034145"	"BP"	"GO:0034145"	"positive regulation of toll-like receptor 4 signaling pathway"	"3/404"	"13/18888"	0.230769230769231	10.7890327494288	5.21965946571197	0.00236810721798896	0.0341378295796215	0.0269150981555103	"PELI1/NINJ1/CD14"	3
"GO:0042921"	"BP"	"GO:0042921"	"glucocorticoid receptor signaling pathway"	"3/404"	"13/18888"	0.230769230769231	10.7890327494288	5.21965946571197	0.00236810721798896	0.0341378295796215	0.0269150981555103	"PTGES3/PER1/CRY1"	3
"GO:0048711"	"BP"	"GO:0048711"	"positive regulation of astrocyte differentiation"	"3/404"	"13/18888"	0.230769230769231	10.7890327494288	5.21965946571197	0.00236810721798896	0.0341378295796215	0.0269150981555103	"IL6ST/SERPINE2/HES1"	3
"GO:0060213"	"BP"	"GO:0060213"	"positive regulation of nuclear-transcribed mRNA poly(A) tail shortening"	"3/404"	"13/18888"	0.230769230769231	10.7890327494288	5.21965946571197	0.00236810721798896	0.0341378295796215	0.0269150981555103	"ZFP36/PABPC1/BTG2"	3
"GO:0050866"	"BP"	"GO:0050866"	"negative regulation of cell activation"	"12/404"	"215/18888"	0.0558139534883721	2.60944047893161	3.50882165142116	0.00237062483344535	0.0341378295796215	0.0269150981555103	"TYROBP/PELI1/TNFAIP3/NDFIP1/PRNP/CD200/ZC3H12A/ARG2/SDC4/SERPINE2/IL2RA/FOXP3"	12
"GO:0043281"	"BP"	"GO:0043281"	"regulation of cysteine-type endopeptidase activity involved in apoptotic process"	"10/404"	"160/18888"	0.0625	2.9220297029703	3.60951273757068	0.0023779046696511	0.0341378295796215	0.0269150981555103	"HSPE1/HSPD1/GPX1/PMAIP1/DNAJB6/MYC/KLF4/CRADD/DDX3X/CYCS"	10
"GO:0045727"	"BP"	"GO:0045727"	"positive regulation of translation"	"9/404"	"134/18888"	0.0671641791044776	3.14009162110241	3.6754625567829	0.00238647568677419	0.0341378295796215	0.0269150981555103	"PPP1R15A/SERP1/EIF4A3/CIRBP/EEF2/PABPC1/SOX4/NGRN/DDX3X"	9
"GO:0032689"	"BP"	"GO:0032689"	"negative regulation of type II interferon production"	"5/404"	"44/18888"	0.113636363636364	5.31278127812781	4.23420047750799	0.00238883137608595	0.0341378295796215	0.0269150981555103	"PRNP/DDIT3/ZC3H12A/RARA/FOXP3"	5
"GO:0052547"	"BP"	"GO:0052547"	"regulation of peptidase activity"	"15/404"	"304/18888"	0.0493421052631579	2.30686555497655	3.39603609578331	0.00241810342854027	0.0344463722574743	0.0271583607343513	"HSPE1/HSPD1/GPX1/PMAIP1/DNAJB6/MYC/SERPINH1/KLF4/CRADD/SERPINE2/STAT3/CST3/DDX3X/CYCS/LGMN"	15
"GO:0030888"	"BP"	"GO:0030888"	"regulation of B cell proliferation"	"6/404"	"64/18888"	0.09375	4.38304455445545	4.00789135397551	0.00243102387941505	0.0344463722574743	0.0271583607343513	"CDKN1A/TNFRSF4/TYROBP/PELI1/AHR/MIF"	6
"GO:2001244"	"BP"	"GO:2001244"	"positive regulation of intrinsic apoptotic signaling pathway"	"6/404"	"64/18888"	0.09375	4.38304455445545	4.00789135397551	0.00243102387941505	0.0344463722574743	0.0271583607343513	"SOD1/UBB/PMAIP1/MYC/DDIT3/MCL1"	6
"GO:0048678"	"BP"	"GO:0048678"	"response to axon injury"	"7/404"	"86/18888"	0.0813953488372093	3.80543403177527	3.854974017063	0.00245059042220846	0.0346258072050638	0.0272998316270932	"TYROBP/SOD1/SOD2/KLF4/BRAF/INPP5F/RANGAP1"	7
"GO:0045862"	"BP"	"GO:0045862"	"positive regulation of proteolysis"	"16/404"	"336/18888"	0.0476190476190476	2.22630834512023	3.35311267525756	0.00251069656318545	0.0350938781909286	0.027668870218106	"HSPA1A/HSPA1B/HSPE1/HSPD1/ZFAND2A/PMAIP1/MYC/PLK3/SNX9/CRADD/STAT3/DDX3X/CYCS/LGMN/GABARAP/PTK2"	16
"GO:0032611"	"BP"	"GO:0032611"	"interleukin-1 beta production"	"8/404"	"110/18888"	0.0727272727272727	3.4001800180018	3.73241291780045	0.00251170300449429	0.0350938781909286	0.027668870218106	"TYROBP/TNFAIP3/HSPB1/ZC3H12A/ARG2/EGR1/STAT3/CCR7"	8
"GO:0032651"	"BP"	"GO:0032651"	"regulation of interleukin-1 beta production"	"8/404"	"110/18888"	0.0727272727272727	3.4001800180018	3.73241291780045	0.00251170300449429	0.0350938781909286	0.027668870218106	"TYROBP/TNFAIP3/HSPB1/ZC3H12A/ARG2/EGR1/STAT3/CCR7"	8
"GO:0042116"	"BP"	"GO:0042116"	"macrophage activation"	"8/404"	"110/18888"	0.0727272727272727	3.4001800180018	3.73241291780045	0.00251170300449429	0.0350938781909286	0.027668870218106	"HSPD1/TYROBP/CD200/MIF/ZC3H12A/FCGR3A/JMJD6/IFNGR2"	8
"GO:0009791"	"BP"	"GO:0009791"	"post-embryonic development"	"7/404"	"87/18888"	0.0804597701149425	3.76169341072038	3.81697054104758	0.00261712593077154	0.0360779285547195	0.0284447195458913	"CSRNP1/SERP1/NR4A2/SOD2/C12orf57/TIPARP/KLF4"	7
"GO:0022613"	"BP"	"GO:0022613"	"ribonucleoprotein complex biogenesis"	"21/404"	"499/18888"	0.0420841683366733	1.96753903847299	3.23827633634478	0.00262711390661481	0.0360779285547195	0.0284447195458913	"RPS28/RPS15/HSP90AB1/PTGES3/RPS5/EIF5/HSP90AA1/EIF4A3/RPS21/SF1/RPS13/NAF1/RPLP0/RPS12/WDR74/NOP16/NGRN/LUC7L/SBDS/DDX3X/STRAP"	21
"GO:0045682"	"BP"	"GO:0045682"	"regulation of epidermis development"	"6/404"	"65/18888"	0.0923076923076923	4.31561309977152	3.95867908725493	0.00263092339651175	0.0360779285547195	0.0284447195458913	"ZFP36/ZFP36L1/NME2/MAFF/ERRFI1/HES1"	6
"GO:0002677"	"BP"	"GO:0002677"	"negative regulation of chronic inflammatory response"	"2/404"	"4/18888"	0.5	23.3762376237624	6.61674286808116	0.00266125071077477	0.0360779285547195	0.0284447195458913	"TNFAIP3/FOXP3"	2
"GO:0019042"	"BP"	"GO:0019042"	"viral latency"	"2/404"	"4/18888"	0.5	23.3762376237624	6.61674286808116	0.00266125071077477	0.0360779285547195	0.0284447195458913	"JUN/IRF7"	2
"GO:0035910"	"BP"	"GO:0035910"	"ascending aorta morphogenesis"	"2/404"	"4/18888"	0.5	23.3762376237624	6.61674286808116	0.00266125071077477	0.0360779285547195	0.0284447195458913	"SOX4/HES1"	2
"GO:0045829"	"BP"	"GO:0045829"	"negative regulation of isotype switching"	"2/404"	"4/18888"	0.5	23.3762376237624	6.61674286808116	0.00266125071077477	0.0360779285547195	0.0284447195458913	"NDFIP1/FOXP3"	2
"GO:1902310"	"BP"	"GO:1902310"	"positive regulation of peptidyl-serine dephosphorylation"	"2/404"	"4/18888"	0.5	23.3762376237624	6.61674286808116	0.00266125071077477	0.0360779285547195	0.0284447195458913	"PPP1R15A/PPP1R15B"	2
"GO:1902949"	"BP"	"GO:1902949"	"positive regulation of tau-protein kinase activity"	"2/404"	"4/18888"	0.5	23.3762376237624	6.61674286808116	0.00266125071077477	0.0360779285547195	0.0284447195458913	"HSP90AB1/HSP90AA1"	2
"GO:1903553"	"BP"	"GO:1903553"	"positive regulation of extracellular exosome assembly"	"2/404"	"4/18888"	0.5	23.3762376237624	6.61674286808116	0.00266125071077477	0.0360779285547195	0.0284447195458913	"SDCBP/SDC4"	2
"GO:1904580"	"BP"	"GO:1904580"	"regulation of intracellular mRNA localization"	"2/404"	"4/18888"	0.5	23.3762376237624	6.61674286808116	0.00266125071077477	0.0360779285547195	0.0284447195458913	"ZFP36/ZFP36L1"	2
"GO:0030308"	"BP"	"GO:0030308"	"negative regulation of cell growth"	"11/404"	"190/18888"	0.0578947368421053	2.70672225117249	3.49555601659645	0.00267985617901931	0.0362322334069025	0.0285663772579814	"HSPA1A/HSPA1B/CDKN1A/IFRD1/BTG1/TSPYL2/PPP2CA/SERPINE2/DDX3X/GNG4/CDKN2AIP"	11
"GO:1902369"	"BP"	"GO:1902369"	"negative regulation of RNA catabolic process"	"7/404"	"88/18888"	0.0795454545454545	3.71894689468947	3.77952593192329	0.00279222037115443	0.0376499391981468	0.0296841311104335	"ZFP36/FUS/HNRNPA0/CIRBP/NAF1/PABPC1/HNRNPAB"	7
"GO:0010922"	"BP"	"GO:0010922"	"positive regulation of phosphatase activity"	"4/404"	"28/18888"	0.142857142857143	6.67892503536068	4.44578544908453	0.00281172236071237	0.0377101587201424	0.0297316096515519	"PPP1R15A/HSP90AB1/CALM1/PPP1R15B"	4
"GO:0031664"	"BP"	"GO:0031664"	"regulation of lipopolysaccharide-mediated signaling pathway"	"4/404"	"28/18888"	0.142857142857143	6.67892503536068	4.44578544908453	0.00281172236071237	0.0377101587201424	0.0297316096515519	"CD55/TNFAIP3/MIF/CD14"	4
"GO:0002695"	"BP"	"GO:0002695"	"negative regulation of leukocyte activation"	"11/404"	"192/18888"	0.0572916666666667	2.67852722772277	3.4560406965882	0.00290501251292729	0.0386418564132022	0.0304661828557879	"TYROBP/PELI1/TNFAIP3/NDFIP1/PRNP/CD200/ZC3H12A/ARG2/SDC4/IL2RA/FOXP3"	11
"GO:0043029"	"BP"	"GO:0043029"	"T cell homeostasis"	"5/404"	"46/18888"	0.108695652173913	5.08179078777443	4.09770179590141	0.00291200592587529	0.0386418564132022	0.0304661828557879	"TSC22D3/PMAIP1/PPP2CA/IL2RA/FOXP3"	5
"GO:0045646"	"BP"	"GO:0045646"	"regulation of erythrocyte differentiation"	"5/404"	"46/18888"	0.108695652173913	5.08179078777443	4.09770179590141	0.00291200592587529	0.0386418564132022	0.0304661828557879	"HSPA1A/ZFP36/HSPA1B/ZFP36L1/STAT3"	5
"GO:0070849"	"BP"	"GO:0070849"	"response to epidermal growth factor"	"5/404"	"46/18888"	0.108695652173913	5.08179078777443	4.09770179590141	0.00291200592587529	0.0386418564132022	0.0304661828557879	"FOS/ZFP36/ZFP36L1/BAIAP2/PDE8A"	5
"GO:0031958"	"BP"	"GO:0031958"	"corticosteroid receptor signaling pathway"	"3/404"	"14/18888"	0.214285714285714	10.018387553041	4.99039738529301	0.00296646281101094	0.0391301909511388	0.0308511977258937	"PTGES3/PER1/CRY1"	3
"GO:1905244"	"BP"	"GO:1905244"	"regulation of modification of synaptic structure"	"3/404"	"14/18888"	0.214285714285714	10.018387553041	4.99039738529301	0.00296646281101094	0.0391301909511388	0.0308511977258937	"RHOB/BAIAP2/TIAM1"	3
"GO:0051250"	"BP"	"GO:0051250"	"negative regulation of lymphocyte activation"	"10/404"	"165/18888"	0.0606060606060606	2.83348334833483	3.49707878301196	0.00297220948014033	0.0391301909511388	0.0308511977258937	"TYROBP/PELI1/TNFAIP3/NDFIP1/PRNP/ZC3H12A/ARG2/SDC4/IL2RA/FOXP3"	10
"GO:0034504"	"BP"	"GO:0034504"	"protein localization to nucleus"	"15/404"	"311/18888"	0.0482315112540193	2.25494253605425	3.29906169026606	0.00299936798234705	0.0393843712027561	0.031051599640887	"LMNA/CDKN1A/SQSTM1/HSP90AA1/CCT4/NFKBIA/DNAJB6/PAF1/YWHAZ/BAG3/ZC3H12A/TCP1/NUP58/STAT3/RANGAP1"	15
"GO:0043401"	"BP"	"GO:0043401"	"steroid hormone mediated signaling pathway"	"9/404"	"139/18888"	0.0647482014388489	3.02713868509153	3.54630431108039	0.00305527128101587	0.0400136834088136	0.0315477647458476	"DNAJA1/PTGES3/NR4A3/FKBP4/PER1/ERRFI1/SCGB2A2/CRY1/CYP7B1"	9
"GO:0016236"	"BP"	"GO:0016236"	"macroautophagy"	"16/404"	"343/18888"	0.0466472303206997	2.1808734809341	3.26295589615304	0.00307565509353614	0.0401757446593158	0.0316755377917085	"ATP6V0C/SQSTM1/MAP1LC3B/MAP1LC3A/CHMP1B/VPS37B/SESN3/BAG3/SLC25A4/MAP1LC3B2/CALM1/PIM2/SESN1/SLC25A5/GABARAP/RAB5A"	16
"GO:0051170"	"BP"	"GO:0051170"	"import into nucleus"	"10/404"	"166/18888"	0.0602409638554217	2.81641417153764	3.47509753152475	0.00310417869837896	0.0404430138988802	0.0318862593843055	"LMNA/CDKN1A/SQSTM1/HSP90AA1/NFKBIA/BACH2/BAG3/ZC3H12A/NUP58/STAT3"	10
"GO:1902115"	"BP"	"GO:1902115"	"regulation of organelle assembly"	"12/404"	"223/18888"	0.0538116591928251	2.51582826444079	3.36637604660096	0.00319495088222217	0.0410399158085456	0.0323568714204452	"HSPA1A/HSPA1B/CHMP1B/SDCBP/ARF4/DYNLL1/EZR/SDC4/FSCN1/PLK2/RAB5A/G3BP2"	12
"GO:0043666"	"BP"	"GO:0043666"	"regulation of phosphoprotein phosphatase activity"	"5/404"	"47/18888"	0.106382978723404	4.97366757952391	4.03239140150573	0.00320248687382093	0.0410399158085456	0.0323568714204452	"PPP1R15A/HSP90AB1/PPP1R2/CALM1/PPP1R15B"	5
"GO:0050732"	"BP"	"GO:0050732"	"negative regulation of peptidyl-tyrosine phosphorylation"	"5/404"	"47/18888"	0.106382978723404	4.97366757952391	4.03239140150573	0.00320248687382093	0.0410399158085456	0.0323568714204452	"PPP2CA/ERRFI1/GPRC5A/SOCS3/INPP5F"	5
"GO:0060711"	"BP"	"GO:0060711"	"labyrinthine layer development"	"5/404"	"47/18888"	0.106382978723404	4.97366757952391	4.03239140150573	0.00320248687382093	0.0410399158085456	0.0323568714204452	"JUNB/ZFP36L1/DNAJB6/SOCS3/HES1"	5
"GO:1902175"	"BP"	"GO:1902175"	"regulation of oxidative stress-induced intrinsic apoptotic signaling pathway"	"5/404"	"47/18888"	0.106382978723404	4.97366757952391	4.03239140150573	0.00320248687382093	0.0410399158085456	0.0323568714204452	"GPX1/HSPB1/SOD1/SOD2/MCL1"	5
"GO:0035872"	"BP"	"GO:0035872"	"nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway"	"4/404"	"29/18888"	0.137931034482759	6.44861727552065	4.34110374169562	0.00320726614771728	0.0410399158085456	0.0323568714204452	"HSPA1A/HSPA1B/TNFAIP3/NFKBIA"	4
"GO:0099563"	"BP"	"GO:0099563"	"modification of synaptic structure"	"4/404"	"29/18888"	0.137931034482759	6.44861727552065	4.34110374169562	0.00320726614771728	0.0410399158085456	0.0323568714204452	"RHOB/PGRMC1/BAIAP2/TIAM1"	4
